35191234729697000158590006620800008137381971;20191203190149;59.90;;K9rfY3bIzbqEOX4Wcx52/Bs+zIHJp+oO/J1FMc8M7pQk/hGcqnUvUepmJb7OAA3GC749+Pfpd85g/pvVdS+A7Ybw0M6+wbo32FAPZKdAZNNhOZKK0lNkX6u7uyuSjEY29qGNAyx1bGqEyX+kktKWFNlyOauEJu2m7SyWJkKzOurIreNuqom50RtmsxsU4VqMU/H1/L6SDoLUCivwd3YKHskj7J9lWuhzowQ/t9LeYKpa77wZ4gNQSsB8g7VxmFWDi0D9SRbKBLbRK7xVUrQPrG4x5BxFwllyrqlNd1yr7mgHPcSSYMumKQiEXXb0sdKtOrm8JkuT0/Edlj7gWcyaUQ==;[Point(x=2856, y=2307), Point(x=3670, y=2383), Point(x=3691, y=1582), Point(x=2875, y=1557)];Rect(left=2856, top=1557, width=835, height=826)
35191261412110084588590002776030694837079461;20191207060805;4.39;;uL3+EtVW9CYGh0/dhm5l/fR+kM4f0hsqA3uPGUdP43+yt6f1PkYpCavB8DiPLwW4OcntZMTXlc1kXShwFt7EyvtENphps2Je4uxAQapFTjdtv4x65w2vhCtsAVKLy4CFARsosJzzmi1Qz2Uoi9PM3FsAgP60ytejLh0pVugeG01N8KwGkSPSDeVV8dkW+3JO+68O90dgMRIe+fhL12d/daxdFwBjwjPbOaKIqDqGHfuC1cTesVyEMR2RwBRW0OvwB7lWYwNDgCQYFtbD2WovIByRHGqrAQslnU8sUfw02THBlKxHFcGqQt5rkJcmZ1eBueZlEIg6m3o1qEN+qOpXYQ==;[Point(x=3208, y=1654), Point(x=3618, y=1654), Point(x=3615, y=1240), Point(x=3211, y=1237)];Rect(left=3208, top=1237, width=410, height=417)
35191234729697000158590006620800008137381971;20191203190149;59.90;;K9rfY3bIzbqEOX4Wcx52/Bs+zIHJp+oO/J1FMc8M7pQk/hGcqnUvUepmJb7OAA3GC749+Pfpd85g/pvVdS+A7Ybw0M6+wbo32FAPZKdAZNNhOZKK0lNkX6u7uyuSjEY29qGNAyx1bGqEyX+kktKWFNlyOauEJu2m7SyWJkKzOurIreNuqom50RtmsxsU4VqMU/H1/L6SDoLUCivwd3YKHskj7J9lWuhzowQ/t9LeYKpa77wZ4gNQSsB8g7VxmFWDi0D9SRbKBLbRK7xVUrQPrG4x5BxFwllyrqlNd1yr7mgHPcSSYMumKQiEXXb0sdKtOrm8JkuT0/Edlj7gWcyaUQ==;[Point(x=2856, y=2307), Point(x=3670, y=2383), Point(x=3691, y=1582), Point(x=2875, y=1557)];Rect(left=2856, top=1557, width=835, height=826)
35191261412110084588590002776030694837079461;20191207060805;4.39;;uL3+EtVW9CYGh0/dhm5l/fR+kM4f0hsqA3uPGUdP43+yt6f1PkYpCavB8DiPLwW4OcntZMTXlc1kXShwFt7EyvtENphps2Je4uxAQapFTjdtv4x65w2vhCtsAVKLy4CFARsosJzzmi1Qz2Uoi9PM3FsAgP60ytejLh0pVugeG01N8KwGkSPSDeVV8dkW+3JO+68O90dgMRIe+fhL12d/daxdFwBjwjPbOaKIqDqGHfuC1cTesVyEMR2RwBRW0OvwB7lWYwNDgCQYFtbD2WovIByRHGqrAQslnU8sUfw02THBlKxHFcGqQt5rkJcmZ1eBueZlEIg6m3o1qEN+qOpXYQ==;[Point(x=3208, y=1654), Point(x=3618, y=1654), Point(x=3615, y=1240), Point(x=3211, y=1237)];Rect(left=3208, top=1237, width=410, height=417)
